<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.01	19:00:00	74.149	74.190	74.137	74.184	182	0	3
2025.10.01	20:00:00	74.187	74.227	74.187	74.196	149	0	3
2025.10.01	21:00:00	74.194	74.200	74.172	74.172	55	0	6
2025.10.01	22:00:00	74.181	74.199	74.174	74.186	107	0	3
2025.10.01	23:00:00	74.189	74.192	74.165	74.192	110	0	3
2025.10.02	00:00:00	74.189	74.242	74.189	74.242	262	0	3
2025.10.02	01:00:00	74.244	74.252	74.159	74.161	250	0	3
2025.10.02	02:00:00	74.159	74.184	74.140	74.178	143	0	3
2025.10.02	03:00:00	74.181	74.205	74.176	74.193	129	0	3
2025.10.02	04:00:00	74.193	74.216	74.191	74.209	123	0	3
2025.10.02	05:00:00	74.205	74.244	74.190	74.211	224	0	3
2025.10.02	06:00:00	74.208	74.220	74.132	74.132	506	0	3
2025.10.02	07:00:00	74.129	74.142	74.068	74.104	535	0	3
2025.10.02	08:00:00	74.100	74.117	74.018	74.047	441	0	3
2025.10.02	09:00:00	74.050	74.089	74.028	74.081	424	0	3
2025.10.02	10:00:00	74.084	74.182	74.082	74.182	356	0	3
2025.10.02	11:00:00	74.185	74.232	74.166	74.203	475	0	3
2025.10.02	12:00:00	74.200	74.269	74.166	74.260	472	0	3
2025.10.02	13:00:00	74.256	74.477	74.244	74.455	796	0	3
2025.10.02	14:00:00	74.458	74.559	74.455	74.510	926	0	3
2025.10.02	15:00:00	74.513	74.621	74.475	74.506	686	0	3
2025.10.02	16:00:00	74.510	74.512	74.407	74.409	391	0	3
2025.10.02	17:00:00	74.408	74.426	74.374	74.415	264	0	3
2025.10.02	18:00:00	74.418	74.424	74.359	74.366	207	0	3
2025.10.02	19:00:00	74.363	74.387	74.338	74.386	134	0	3
2025.10.02	20:00:00	74.389	74.412	74.350	74.406	148	0	3
2025.10.02	21:00:00	74.404	74.404	74.377	74.396	56	0	13
2025.10.05	21:00:00	74.340	74.341	74.291	74.341	57	0	13
2025.10.05	22:00:00	74.367	74.483	74.367	74.431	87	0	5
2025.10.05	23:00:00	74.428	74.477	74.409	74.447	627	0	3
2025.10.06	00:00:00	74.444	74.470	74.404	74.404	433	0	3
2025.10.06	01:00:00	74.400	74.428	74.345	74.348	268	0	3
2025.10.06	02:00:00	74.350	74.351	74.307	74.321	171	0	3
2025.10.06	03:00:00	74.325	74.339	74.302	74.336	160	0	3
2025.10.06	04:00:00	74.339	74.370	74.320	74.366	227	0	3
2025.10.06	05:00:00	74.363	74.403	74.332	74.385	211	0	3
2025.10.06	06:00:00	74.382	74.455	74.356	74.396	636	0	3
2025.10.06	07:00:00	74.399	74.422	74.270	74.383	1290	0	3
2025.10.06	08:00:00	74.380	74.523	74.374	74.426	801	0	3
2025.10.06	09:00:00	74.429	74.491	74.410	74.418	478	0	3
2025.10.06	10:00:00	74.421	74.503	74.416	74.503	494	0	3
2025.10.06	11:00:00	74.500	74.532	74.450	74.486	472	0	3
2025.10.06	12:00:00	74.489	74.496	74.401	74.417	707	0	3
2025.10.06	13:00:00	74.413	74.418	74.266	74.286	661	0	3
2025.10.06	14:00:00	74.283	74.298	74.159	74.183	655	0	3
2025.10.06	15:00:00	74.185	74.245	74.161	74.211	464	0	3
2025.10.06	16:00:00	74.208	74.260	74.202	74.209	230	0	3
2025.10.06	17:00:00	74.206	74.208	74.161	74.161	211	0	3
2025.10.06	18:00:00	74.163	74.183	74.146	74.168	154	0	3
2025.10.06	19:00:00	74.171	74.179	74.127	74.172	165	0	3
2025.10.06	20:00:00	74.175	74.182	74.145	74.151	115	0	3
2025.10.06	21:00:00	74.155	74.176	74.149	74.172	57	0	5
2025.10.06	22:00:00	74.168	74.174	74.148	74.173	136	0	3
2025.10.06	23:00:00	74.171	74.181	74.143	74.160	119	0	3
2025.10.07	00:00:00	74.157	74.196	74.157	74.171	215	0	3
2025.10.07	01:00:00	74.174	74.222	74.171	74.215	194	0	3
2025.10.07	02:00:00	74.212	74.221	74.185	74.204	139	0	3
2025.10.07	03:00:00	74.201	74.212	74.177	74.204	121	0	3
2025.10.07	04:00:00	74.207	74.249	74.181	74.239	157	0	3
2025.10.07	05:00:00	74.241	74.322	74.234	74.294	225	0	3
2025.10.07	06:00:00	74.291	74.376	74.291	74.332	433	0	3
2025.10.07	07:00:00	74.329	74.464	74.326	74.423	580	0	3
